"","V1","V2","V3","V4","V5","V6","1","2","3","4","5","6","7","8","9","train_data$V37"
"3606",1,7,46,9,51,16,-24.8301595467431,-0.818481707748732,-5.95064422953603,0.793953376623072,-28.1053820699363,-9.88164636700703,-6.27506207845426,-3.16613544375053,3.36702328926454,"1"
"3607",1,7,46,9,51,16,-24.8349177929264,-0.817852992058394,-5.95062943155163,0.794068221235871,-28.1087218119657,-9.88019482726087,-6.2748841297826,-3.16612254472309,3.36707623787681,"0"
"3608",1,7,46,9,51,16,-24.8323937522038,-0.818233016839215,-5.95060042333363,0.793947915240552,-28.104846019172,-9.88174909262385,-6.27503557734852,-3.16621125994967,3.36729388360614,"0"
"3609",1,7,46,9,51,16,-24.8292579209553,-0.814347767349437,-5.93776404551692,0.794001126027178,-28.1099483412592,-9.88013799945012,-6.27348450061523,-3.16176677795398,3.36692250177926,"1"
"3610",1,7,46,9,51,16,-24.8316814520854,-0.8140787929467,-5.93771868160414,0.79402864350944,-28.1094125329849,-9.88010081164606,-6.27343231097753,-3.16180971679651,3.36674681983064,"1"
"3611",0,7,43,6,51,16,-24.2922575670224,-0.878654949995042,-5.95121573148114,0.84034014174904,-26.4768067170441,-8.37098858802284,-4.37230616550874,-3.7978364351786,3.40348406463436,"0"
"3612",1,7,46,9,51,16,-24.8166485667663,-0.820035094842854,-5.95085062539766,0.793722082363274,-28.1087104430366,-9.88214083588188,-6.2753248104144,-3.16606919011731,3.36759116163857,"1"
"3613",0,7,45,6,51,16,-24.4977710357934,-0.849972935948093,-5.9499423190561,0.840797537594385,-27.4163406837745,-9.28787858757604,-4.26513002043267,-3.85623137701264,3.46637085583709,"1"
"3614",0,7,41,6,51,16,-24.0677847946284,-0.912563251099692,-5.95328920369443,0.836638168380421,-25.5342763267042,-7.46594519372042,-4.47425669597553,-3.72209510863719,3.23021577549214,"1"
"3615",1,7,46,9,51,16,-24.8316878716406,-0.814068816902671,-5.93770606055637,0.79400240845578,-28.1096193499906,-9.87969930020778,-6.27348738990882,-3.1618199498871,3.3671465101573,"1"
"3616",1,7,46,9,51,16,-24.8237866138899,-0.815053611768241,-5.93777458394647,0.793814456603802,-28.1072310304449,-9.88155603251123,-6.27367548690059,-3.1618476111847,3.36726929372834,"0"
"3617",1,7,46,9,51,16,-24.8302919714368,-0.817447476681933,-5.94987362526659,0.795751576459364,-28.141302751727,-9.92217393036696,-6.27494435324126,-3.17791785612546,3.45888422411131,"0"
"3618",1,7,46,9,51,16,-24.8220747324521,-0.815293059944935,-5.93781107051816,0.794075910156866,-28.1075121711739,-9.88143814480418,-6.273633950402,-3.16148671663417,3.36750050509114,"1"
"3619",1,7,46,9,51,16,-24.8413597964658,-0.815651624671349,-5.93572599438214,0.795648962054976,-28.2053927053843,-10.0249732293125,-6.26409936095801,-3.17231948755223,3.47166984602045,"0"
"3620",1,7,46,9,51,16,-24.823822670399,-0.815058058736822,-5.93777071127253,0.793813344434699,-28.1070623471138,-9.88162807277884,-6.27368992488119,-3.16185882092893,3.36727349603499,"0"
"3621",1,7,46,9,51,16,-24.8232673903332,-0.819276844799607,-5.95074056385938,0.793822356674231,-28.1072088093671,-9.88179613032413,-6.27520856465882,-3.16611741982583,3.3674454066757,"0"
"3622",1,7,46,9,51,16,-24.8246612738686,-0.819120678276371,-5.95072823987073,0.793842370737094,-28.1066768499428,-9.88209940543037,-6.27515584119287,-3.16614336100115,3.36729769146861,"1"
"3623",1,7,46,9,51,16,-24.8237866138899,-0.815053611768241,-5.93777458394647,0.793814456603802,-28.1072310304449,-9.88155603251123,-6.27367548690059,-3.1618476111847,3.36726929372834,"1"
"3624",1,7,46,9,51,16,-24.8433918019738,-0.820829857017505,-5.94791676520594,0.796442260599623,-28.2053815819224,-10.0243217209355,-6.26594349180631,-3.17733735140684,3.47238270376529,"1"
"3625",0,7,39,6,51,16,-23.8587640947129,-0.947472823152337,-5.96774037582387,0.834579236730855,-24.5920820877126,-6.55430701889423,-4.5803220381381,-3.65945273957235,3.11253283157186,"1"
"3626",1,7,46,9,51,16,-24.8237866824259,-0.815054193872019,-5.93777421508568,0.793814199304619,-28.1072310539488,-9.88155598709627,-6.27367581654177,-3.16184851218577,3.36726924236524,"0"
"3627",1,7,46,9,51,16,-24.8278650845596,-0.818751962570399,-5.95068427953533,0.793860862091895,-28.1059707340146,-9.8823767176167,-6.27505208880888,-3.16620811152369,3.36733005552701,"1"
"3628",1,7,46,9,51,16,-24.8291708394671,-0.814910532527992,-5.93732056866117,0.794168848953456,-28.140090125487,-9.92934592359468,-6.27040652627217,-3.16511158086717,3.40214191905756,"1"
"3629",1,7,46,9,51,16,-24.8258951232559,-0.814803752648797,-5.93775394262493,0.793853000615949,-28.1065780054644,-9.88167743446603,-6.27361759288161,-3.16185117317567,3.36712702485077,"1"
"3630",1,7,46,9,51,16,-24.8207811070983,-0.815353351573343,-5.93781565260943,0.7938221072288,-28.108356624825,-9.88021297945446,-6.27384086315781,-3.16166739137152,3.36757334586043,"1"
"3631",1,7,46,9,51,16,-24.8193517701222,-0.819685864042007,-5.95079969149143,0.793806762726257,-28.1084582596426,-9.88088605856889,-6.27534652626856,-3.16596586814068,3.36748295206748,"1"
"3632",0,7,43,6,51,16,-24.279547517541,-0.88586960741657,-5.96459893549997,0.838614832546984,-26.4756727142724,-8.37854931072314,-4.3711674782266,-3.79356476359721,3.34800371708252,"1"
"3633",1,7,46,9,51,16,-24.821617675348,-0.81937352310959,-5.95074203638797,0.793832203664853,-28.1086673945344,-9.87892553286733,-6.27549072166808,-3.1658896503506,3.36850877495454,"1"
"3634",1,7,46,9,51,16,-24.8237866824259,-0.815054193872019,-5.93777421508568,0.793814199304619,-28.1072310539488,-9.88155598709627,-6.27367581654177,-3.16184851218577,3.36726924236524,"0"
"3635",1,7,46,9,51,16,-24.8227849180153,-0.819252699263006,-5.95074416843402,0.79387767974429,-28.1079900209576,-9.87984511152312,-6.27535492916501,-3.16591359252903,3.36770180449022,"0"
"3636",0,7,43,6,51,16,-24.2757910609073,-0.882118319795053,-5.95168738432326,0.838582211469685,-26.4769701253021,-8.37689607336126,-4.36987714653984,-3.78914189798112,3.34845032546218,"0"
"3637",1,7,46,9,51,16,-24.8248753296605,-0.814930241071304,-5.93775589816616,0.793828907980534,-28.1068981742073,-9.88140639034904,-6.27368466885022,-3.16185434843871,3.36738832356092,"1"
"3638",0,7,43,6,51,16,-24.2807156868027,-0.885676372685142,-5.96456207341138,0.838671213217953,-26.476369866298,-8.37569771742437,-4.3713948848191,-3.79338606601427,3.34922776840718,"1"
"3639",0,7,45,6,51,16,-24.4961516080059,-0.850160742492426,-5.94996494027112,0.840765502631581,-27.4167990370724,-9.28796706005076,-4.26515563502269,-3.85623223645173,3.4664792580059,"0"
"3640",1,7,46,9,51,16,-24.8265907916701,-0.818871931337549,-5.95067474704597,0.793872847127688,-28.1068450308187,-9.88069330021803,-6.27523160388206,-3.16608954466853,3.36780065258655,"0"
"3641",1,7,46,9,51,16,-24.8227605317069,-0.815173429776951,-5.93778104954003,0.793790288056911,-28.1074216348672,-9.88129775034156,-6.2737559387338,-3.16184043682624,3.36756493459609,"0"
"3642",1,7,46,9,51,16,-24.827674244688,-0.813072957932873,-5.93736928948431,0.795474545117697,-28.1118337564901,-9.87274783777255,-6.27661178401912,-3.17034046134513,3.42363524232977,"0"
"3643",1,7,46,9,51,16,-24.8302379022428,-0.817400848770447,-5.93583215130549,0.795798860420765,-28.1399238261765,-9.92936832378435,-6.27096760120881,-3.16662156284592,3.40196777260106,"0"
"3644",1,7,46,9,51,16,-24.8389954446357,-0.817332206962607,-5.95062440211388,0.794240041505397,-28.1113605412762,-9.87885714103526,-6.27476411203551,-3.16604327508314,3.36646851193619,"0"
"3645",1,7,46,9,51,16,-24.8265945122886,-0.814735083365932,-5.937747527853,0.793858725661967,-28.1061500975686,-9.88211051917609,-6.27357481721523,-3.16189035536575,3.36686592605239,"1"
"3646",1,7,46,9,51,16,-24.8245871644321,-0.814950410246362,-5.93776970457648,0.793819007209508,-28.1068863748975,-9.88162644621895,-6.27366684789187,-3.16184708910571,3.36730064090408,"1"
"3647",1,7,46,9,51,16,-24.8235002662402,-0.815089621437931,-5.93777837080375,0.79379998731003,-28.1072198865634,-9.88177475420604,-6.27366775849523,-3.16186783621396,3.36717989334887,"0"
"3648",1,5,46,9,51,16,-24.8527946830999,-0.87319405700979,-5.95444710287947,0.85571874305897,-27.6816757678273,-9.9509383639108,-6.3086826025395,-3.1194259307817,4.56421635129249,"0"
"3649",1,7,46,9,51,16,-24.8250790823976,-0.814912960654904,-5.93775587813881,0.793817618851674,-28.1066927017132,-9.88183430466855,-6.27364917110446,-3.16189138215189,3.36726446814163,"1"
"3650",0,7,16,8,51,16,-21.4061149912315,-1.30292731199773,-5.95634677338509,0.777833238772604,-13.8239930447021,3.76448136785218,-7.09420288948166,-2.41934768288235,1.67014496122215,"1"
"3651",1,7,46,9,51,16,-24.8244643710691,-0.819125369753886,-5.95071319817888,0.793840971130824,-28.1071900189253,-9.88118960103734,-6.2752322797175,-3.16609356689843,3.36767941211023,"1"
"3652",1,7,46,9,51,16,-24.8308815506892,-0.814173465639615,-5.93771454179322,0.794021392903822,-28.10983399581,-9.87964331879745,-6.27349639407306,-3.16177407474433,3.36715182507918,"1"
"3653",0,7,38,8,51,16,-23.7505644045804,-0.960615519515881,-5.93841345867942,0.800622042272814,-24.1808526952538,-6.25531800717807,-5.94444935011099,-3.15649523627489,2.97037153600689,"0"
"3654",0,7,45,6,51,16,-24.4983866844585,-0.849917403955318,-5.94994871457741,0.840815815154291,-27.4157103487325,-9.28870587656294,-4.26504742793465,-3.85625658741054,3.46585551960703,"1"
"3655",1,7,46,9,51,16,-24.8240676930815,-0.815018109415709,-5.9377693872914,0.793815135661573,-28.1071131617117,-9.88134876494141,-6.27370637557116,-3.16184396799206,3.36739143013972,"1"
"3656",0,7,22,6,51,16,-22.0392047901678,-1.21305053322729,-5.98164095621915,0.816825471496271,-16.5903153751854,1.18789134977042,-5.46900518179791,-3.08982939251726,2.10773816222641,"0"
"3657",1,7,46,9,51,16,-24.826634011943,-0.818890318252645,-5.95069444262843,0.793874415740756,-28.1062875652269,-9.88204206840672,-6.27510472620434,-3.16615512928048,3.36715098897745,"1"
"3658",1,7,46,9,51,16,-24.8236928599433,-0.815044407128498,-5.93778381563792,0.793840800250767,-28.1073243956146,-9.88131790697262,-6.27368139312247,-3.16178544568079,3.36727965305013,"1"
"3659",1,7,46,9,51,16,-24.8278413987802,-0.818742066794162,-5.95066904217695,0.793901144821128,-28.1062687724816,-9.88130064099708,-6.27513835825415,-3.16611899501087,3.36739162257198,"1"
"3660",0,7,41,8,51,16,-24.0772698629054,-0.913134866239294,-5.93589937326783,0.80383784986949,-25.5908673699716,-7.62296192437392,-5.78737977775278,-3.25713207025368,3.14682361341786,"1"
"3661",1,6,46,9,51,16,-24.8138503723594,-0.82190467947851,-5.94535382922669,0.811368333137611,-27.861391212833,-9.86933976154375,-6.28889829800675,-3.12129338702481,3.93299364740444,"1"
"3662",1,7,46,9,51,16,-24.8237866138899,-0.815053611768241,-5.93777458394647,0.793814456603802,-28.1072310304449,-9.88155603251123,-6.27367548690059,-3.1618476111847,3.36726929372834,"1"
"3663",0,7,39,8,51,16,-23.867308081025,-0.943846521046414,-5.9375329295921,0.801879697281406,-24.6525599820857,-6.71087344208727,-5.8917730413649,-3.1900797359853,3.02839250194421,"0"
"3664",1,7,46,9,51,16,-24.8251096913215,-0.823175865255399,-5.96366421536942,0.793872447604095,-28.107446512916,-9.88073948272596,-6.27675231450083,-3.17031473377102,3.36805252936563,"0"
"3665",1,7,46,9,51,16,-24.8234703285589,-0.815143301782744,-5.93780519952536,0.794101612565531,-28.1072469562536,-9.88172415472506,-6.27357463599847,-3.16158380765129,3.36724569589231,"0"
"3666",1,7,46,9,51,16,-24.8214954940303,-0.819451185247091,-5.95075453058656,0.793801840015264,-28.1081121038044,-9.88083171816001,-6.27531849908959,-3.16603863350386,3.36780517472769,"1"
"3667",1,7,46,9,51,16,-24.8262223473409,-0.818932747200684,-5.95068907936427,0.793865245907993,-28.1067273313896,-9.88138859112539,-6.27516750839,-3.16612956119671,3.3674995371155,"0"
"3668",1,7,46,9,8,16,-9.17436401978926,-2.78642428018824,-6.01580163314469,0.231846594741743,-24.4680111146441,-19.4901528592648,-5.27643277587533,-3.95901799405349,-0.783775210516783,"1"
"3669",1,7,46,9,51,16,-24.824306092643,-0.814994398949565,-5.93777266970449,0.793814581598621,-28.1067384854485,-9.88184970651231,-6.27367812067389,-3.16187242598986,3.36727286020335,"1"
"3670",0,7,43,5,51,16,-24.2905534545657,-0.879599568968769,-5.9601380492904,0.855340211071309,-26.4477695237539,-8.2975347681514,-3.71276945647286,-4.0217798336322,3.38906141495097,"0"
"3671",1,7,46,9,51,16,-24.8258972530177,-0.814822050856856,-5.93774272406944,0.793846609212403,-28.1065786707839,-9.88167624245187,-6.27362605530021,-3.16187428211293,3.36712577413056,"1"
"3672",1,7,46,9,51,16,-24.8222683124733,-0.815134184354148,-5.93781628547449,0.793787501520444,-28.1079364326771,-9.88035525516287,-6.27382076460357,-3.16172109409696,3.36781726832657,"1"
"3673",1,7,46,9,51,16,-24.8231168598261,-0.816166204160382,-5.93708316001255,0.794294613159422,-28.1372855769251,-9.93106734967696,-6.27069486180456,-3.16544005164066,3.40245902078137,"0"
"3674",1,7,46,9,51,16,-24.8219300863961,-0.819436737453486,-5.95075072705743,0.793775189398323,-28.1075422130296,-9.88180366499568,-6.27526121041311,-3.16614445846911,3.36769714202166,"0"
"3675",1,7,46,9,51,16,-24.8238514441151,-0.814985155907905,-5.93780505846687,0.793795254934854,-28.1071579901861,-9.88168551808915,-6.27365287464693,-3.16182388280191,3.36718451599732,"0"
"3676",1,7,46,9,51,16,-24.8252358514206,-0.819030626448439,-5.95070308143804,0.793845267497405,-28.1071439294066,-9.8811744157267,-6.27520151533337,-3.16610785135317,3.36767128028318,"0"
"3677",0,7,45,6,51,16,-24.5050833317946,-0.84908142202638,-5.94989259751818,0.840987794469192,-27.4184139370768,-9.28682231693896,-4.26488898237649,-3.8562253489268,3.46576219536435,"0"
"3678",1,7,46,9,51,16,-24.8225828697458,-0.819313528926491,-5.95074386016963,0.79386393213024,-28.1078943660253,-9.88034869786697,-6.27532039136077,-3.16596091614557,3.36774095491821,"0"
"3679",1,7,46,9,51,16,-24.8218446621998,-0.819403792007873,-5.95073871330772,0.793802196665941,-28.1082470945673,-9.88018803241907,-6.27538206481579,-3.16601921824014,3.3682133192525,"1"
"3680",1,7,46,9,51,16,-24.8266982787654,-0.814724211136138,-5.93773478728513,0.793857125324078,-28.1062341998036,-9.88174619901411,-6.27362151253914,-3.16188469961901,3.367156191493,"1"
"3681",1,7,46,9,51,16,-24.8246715971949,-0.819089267627637,-5.95072310833975,0.793829637483279,-28.1071133696281,-9.88160588468357,-6.27517520226786,-3.16611889285615,3.36752245812813,"1"
"3682",1,7,46,9,51,16,-24.8230450832458,-0.815136796105378,-5.93778426634744,0.793794167534995,-28.1072452275264,-9.88163809418588,-6.27370628381875,-3.16185232675853,3.36721916518577,"0"
"3683",1,7,46,9,51,16,-24.8228329771554,-0.815158218059444,-5.93777485904799,0.793781752242145,-28.1075376354427,-9.88086595911138,-6.27380644176956,-3.16182710530199,3.36791299812231,"1"
"3684",1,7,46,9,51,16,-24.8289077142583,-0.814382033039858,-5.93775124685659,0.79396645699167,-28.1103245673464,-9.87961827805143,-6.27354842550367,-3.16178143744935,3.36715414861913,"1"
"3685",1,7,46,9,51,16,-24.8230143453823,-0.815140463454781,-5.93778796751357,0.79380462139154,-28.1072770610193,-9.88157101653017,-6.27370751501538,-3.16183713973794,3.36727723292857,"1"
"3686",1,7,46,9,51,16,-24.8236180667111,-0.815067437327796,-5.93777528773702,0.793823498012071,-28.1072675901845,-9.88120054138716,-6.27372269060993,-3.16181441338979,3.36739777428535,"1"
"3687",0,7,41,8,51,16,-24.0746644289428,-0.913424412393424,-5.935932857727,0.803781748698814,-25.5917425564083,-7.62283565718324,-5.78744323779425,-3.25712174934736,3.14710322667713,"1"
"3688",1,7,46,9,51,16,-24.8273596525321,-0.814669700263395,-5.93774245158361,0.793879465430968,-28.1054274175326,-9.88263842327252,-6.27355018312729,-3.16191284351315,3.36667397581312,"0"
"3689",1,7,46,9,51,16,-24.8224641755652,-0.819356485973312,-5.95076023077912,0.7938195507741,-28.1075450056038,-9.88185500193666,-6.27519424736553,-3.16609507810384,3.36743763202029,"1"
"3690",1,7,46,9,51,16,-24.8293817760547,-0.81427365444057,-5.93781081751457,0.794057899838386,-28.1138744913939,-9.87870753688934,-6.27347141082074,-3.16170021348608,3.36698559035603,"0"
"3691",1,7,46,9,51,16,-24.8231563639965,-0.819295628203224,-5.95073650183426,0.793814804763059,-28.107312863669,-9.88173491206542,-6.27521912064044,-3.16613035093329,3.36758215996733,"0"
"3692",1,7,46,9,51,16,-24.8246747386941,-0.814952543228528,-5.93776501527821,0.793844421111227,-28.1067790110398,-9.88154310079648,-6.27367388922183,-3.16183291952319,3.36714006559704,"0"
"3693",1,7,46,9,51,16,-24.8258885585775,-0.818941320364284,-5.95069301489532,0.793869651576201,-28.1068189125775,-9.88083715349917,-6.27524526409244,-3.16606591859847,3.36772321671794,"0"
"3694",0,7,41,8,51,16,-24.052389880276,-0.915981698027774,-5.93624003945937,0.803346157631564,-25.5970927038745,-7.62173016843929,-5.78822956806582,-3.25698668734252,3.15005576321913,"0"
"3695",1,7,46,9,51,16,-24.8237866824259,-0.815054193872019,-5.93777421508568,0.793814199304619,-28.1072310539488,-9.88155598709627,-6.27367581654177,-3.16184851218577,3.36726924236524,"0"
"3696",0,7,43,8,51,16,-24.2971906522173,-0.881162019724195,-5.93423797852479,0.806079758327413,-26.534692919928,-8.53295288542284,-5.6826081649525,-3.3241535226251,3.26462468452855,"0"
"3697",1,7,46,9,51,16,-24.8278480710274,-0.818734653193585,-5.95065554701549,0.793877052721093,-28.1064755964875,-9.88089924199193,-6.27519283741206,-3.16612746869259,3.36779135941255,"1"
"3698",1,7,46,9,51,16,-24.836427468358,-0.823183830604411,-5.94726690217053,0.797365877863021,-28.1725216356101,-9.97703207031722,-6.26964655979486,-3.17517595498009,3.43668547062349,"0"
"3699",1,7,44,7,34,15,-18.394783311196,-1.4243232556963,-5.55975879034013,0.549641391852094,-25.6622674888138,-12.6287241896091,-4.60358620233266,-3.69276677157437,1.6802771256755,"1"
"3700",1,7,46,9,51,16,-24.824427813337,-0.819115986592108,-5.95071898543287,0.793839006493617,-28.1073586565823,-9.88111743908749,-6.27521832127263,-3.16608396557223,3.36767520322844,"0"
"3701",1,7,46,9,51,16,-24.8295716247254,-0.814316817238823,-5.93774640825465,0.793991005646742,-28.1100651489152,-9.87998016298372,-6.27348461095013,-3.16179097486353,3.36689001068946,"0"
"3702",1,7,46,9,51,16,-24.8247078462341,-0.819096639803212,-5.95071873556352,0.793839117592859,-28.1069521882602,-9.88155069337365,-6.27519826477626,-3.16611361012443,3.36750519597683,"1"
"3703",1,7,46,9,51,16,-24.8245940534091,-0.814962857639534,-5.93776193320052,0.793821040660714,-28.1070161146972,-9.88161336358226,-6.27365605588406,-3.1618643702943,3.36726580393984,"1"
"3704",1,7,46,9,51,16,-24.8358936427646,-0.81357959776707,-5.93754612395512,0.794073125885583,-28.1424178585383,-9.92741183066701,-6.27016845082611,-3.16475266273597,3.40198923703123,"0"
"3705",1,7,46,9,51,16,-24.8237866824259,-0.815054193872019,-5.93777421508568,0.793814199304619,-28.1072310539488,-9.88155598709627,-6.27367581654177,-3.16184851218577,3.36726924236524,"0"
"3706",1,7,46,9,51,16,-24.822521204952,-0.819337805568306,-5.95074915506821,0.79383235575473,-28.1076553284863,-9.88110720562539,-6.27527116525983,-3.16604258983964,3.36760541554346,"1"
"3707",1,7,46,9,51,16,-24.8237866824259,-0.815054193872019,-5.93777421508568,0.793814199304619,-28.1072310539488,-9.88155598709627,-6.27367581654177,-3.16184851218577,3.36726924236524,"0"
"3708",1,7,46,9,51,16,-24.8234532130788,-0.815088662981931,-5.93778399839834,0.793820261802202,-28.1071372011453,-9.88160077691131,-6.27369092807098,-3.16182512981451,3.36722238662933,"0"
"3709",1,7,46,9,51,16,-24.8198166921584,-0.819641424000858,-5.95079844173559,0.793792075878152,-28.1083093946594,-9.88135046352395,-6.27530262314182,-3.1660311195488,3.36765693120194,"1"
"3710",0,7,41,8,51,16,-24.0838121534674,-0.912157531864494,-5.9359586161916,0.804182904033764,-25.6015736758033,-7.6177711152086,-5.78720120298849,-3.25684352636236,3.14651181396543,"0"
"3711",1,7,46,9,51,16,-24.8237866830466,-0.815054243057412,-5.93777423906825,0.793814495753885,-28.107231049054,-9.88155600391554,-6.27367572000971,-3.16184823724766,3.3672692503478,"0"
"3712",0,7,45,6,51,16,-24.499763850103,-0.854316462955951,-5.96252085145394,0.841086960177655,-27.4499948820044,-9.33574726295679,-4.26345018199446,-3.86368489767214,3.50140510435568,"0"
"3713",1,7,46,9,51,16,-24.829064450933,-0.818604375139513,-5.95066940099459,0.793928195275801,-28.1054844328769,-9.88188955259373,-6.27507812387597,-3.1661348157798,3.3670806704671,"0"
"3714",1,7,46,9,51,16,-24.8237819096806,-0.815060549407173,-5.93777044120997,0.793809254185677,-28.1071020200349,-9.88156769754015,-6.27369690018386,-3.16185920660302,3.36730235037897,"0"
"3715",1,7,46,9,51,16,-24.8244113210954,-0.81918781088087,-5.95072912657419,0.79381071258282,-28.1063586175521,-9.88334954111978,-6.27506777094121,-3.16624544604423,3.36701014210978,"0"
"3716",1,7,46,9,51,16,-24.822767168244,-0.815182987098211,-5.93777467057861,0.793788647158515,-28.1075513169581,-9.8812847649426,-6.27374410664112,-3.16185502297826,3.36753037777238,"0"
"3717",1,7,46,9,51,16,-24.828747267913,-0.818638228871841,-5.95064422324407,0.793877836596683,-28.1061664717245,-9.88119645423434,-6.27515458020783,-3.16617083509109,3.36777952090285,"0"
"3718",0,7,41,6,51,16,-24.0690960577828,-0.912508327286618,-5.95320673482636,0.836595544911943,-25.5341667769132,-7.46543847688297,-4.47430752127734,-3.72218434603255,3.23044337855122,"1"
"3719",1,7,46,9,51,16,-24.8236563902568,-0.819210885103107,-5.95072801835318,0.793831713000401,-28.1074048685908,-9.8811321979571,-6.27525184249021,-3.16607746411125,3.36768294534262,"0"
"3720",0,7,22,6,51,16,-22.0426542536955,-1.20852038323475,-5.96865569563398,0.816904757896249,-16.5890604041125,1.18700707319178,-5.4672819189653,-3.08560083434027,2.10663809421869,"0"
"3721",1,7,46,9,51,16,-24.8244284034394,-0.819121304200293,-5.95071580424987,0.793838711888454,-28.1073588391912,-9.88111710218081,-6.27522082076314,-3.1660907479505,3.36767479076612,"0"
"3722",1,7,46,9,51,16,-24.8241361712084,-0.819183567876376,-5.95072989243248,0.793808204967132,-28.1069243454993,-9.88215265861588,-6.27516766723226,-3.16617557042123,3.36751275914062,"0"
"3723",1,7,46,9,51,16,-24.8253521651897,-0.823162487128408,-5.96364726389447,0.793869493340871,-28.107368924347,-9.88047080283028,-6.27679760317162,-3.17033158762752,3.36820237448411,"1"
"3724",1,7,46,9,51,16,-24.8235480005042,-0.81506200674842,-5.93779902449245,0.793827580528553,-28.1071713398619,-9.88183042000228,-6.27364030851895,-3.16181171822846,3.36718263305291,"1"
"3725",1,7,46,9,51,16,-24.8237866824259,-0.815054193872019,-5.93777421508568,0.793814199304619,-28.1072310539488,-9.88155598709627,-6.27367581654177,-3.16184851218577,3.36726924236524,"0"
"3726",1,7,46,9,51,16,-24.8455136833762,-0.816738260806576,-5.95033340972418,0.794369256487234,-28.1442613776208,-9.92687180980184,-6.27135191921613,-3.16918856111691,3.40147516926308,"0"
"3727",1,7,46,9,51,16,-24.8267048774628,-0.814732810707842,-5.93772912453415,0.793852201350985,-28.1063638133549,-9.88173347390177,-6.27360731167526,-3.16189289945677,3.36712219702452,"1"
"3728",1,7,46,9,51,16,-24.8269607971743,-0.818850575325799,-5.95068658032547,0.793891725177079,-28.1061712765559,-9.88167272701773,-6.27514145258507,-3.16611397703876,3.36714571269575,"0"
"3729",1,7,46,9,51,16,-24.8247560315335,-0.818939129083334,-5.95080607409478,0.793841995208553,-28.1068993680519,-9.88204989906919,-6.27513215058671,-3.16610508468561,3.36770983657978,"1"
"3730",1,7,46,9,51,16,-24.8245588940041,-0.814975008156491,-5.9377597492616,0.793819666550217,-28.106919114987,-9.88155751355178,-6.27368164413427,-3.1618689854849,3.36735654384321,"0"
"3731",1,7,46,9,51,16,-24.8250898659584,-0.814820223215105,-5.93777640122493,0.793842646482786,-28.1114133540206,-9.87874877803554,-6.27381209287983,-3.16178797269005,3.36856255798041,"1"
"3732",1,7,46,9,51,16,-24.8237867196691,-0.815054534622406,-5.9377740193265,0.793814217220178,-28.1072310647059,-9.88155596853424,-6.27367595854146,-3.16184889567504,3.36726921780453,"0"
"3733",1,7,46,9,51,16,-24.8237286675434,-0.815048736924732,-5.93778304161147,0.793854256212516,-28.1071554491434,-9.88139078276968,-6.2736923208057,-3.16178628463577,3.36728371699881,"1"
"3734",1,7,46,9,51,16,-24.8256916758437,-0.818969571070883,-5.95068498844307,0.793874421970264,-28.1071542415352,-9.88039578809258,-6.27527224295105,-3.16605263519688,3.36781200991531,"1"
"3735",1,7,46,9,51,16,-24.8271935650529,-0.814670686365526,-5.93773062703327,0.793881153243714,-28.1060115029686,-9.88175205483906,-6.27360892845563,-3.16187225913775,3.36701987708591,"1"
"3736",1,7,46,9,51,16,-24.8245861798596,-0.814941804589574,-5.93777467578076,0.793820783330654,-28.1068861241171,-9.88162680586472,-6.27366452698536,-3.16184075389229,3.36730090229664,"1"
"3737",1,7,46,9,51,16,-24.8244640197225,-0.81912156506872,-5.95071422299851,0.793836356956971,-28.1071900464037,-9.88118930774234,-6.27523399321798,-3.16609858066443,3.36767921348287,"0"
"3738",1,7,46,9,51,16,-24.822368196805,-0.815209723569989,-5.93781072019863,0.793784105143563,-28.1072246711074,-9.88196310788322,-6.27370257176907,-3.16185301874295,3.36732887114445,"1"
"3739",1,7,46,9,51,16,-24.8234959002162,-0.816741453372317,-5.93672311511121,0.794679465093706,-28.1372766352365,-9.93090692750211,-6.27084377152267,-3.16580202970359,3.40244884750681,"1"
"3740",1,7,46,9,51,16,-24.8230506068185,-0.815138163656889,-5.93778434134877,0.793805194333175,-28.1073743502399,-9.8816264102849,-6.27368484244012,-3.16184047240232,3.36718615408215,"0"
"3741",1,7,46,9,51,16,-24.8245593871568,-0.819131623884609,-5.95072434074356,0.793823835619316,-28.1066703165177,-9.88207472770697,-6.27517922647777,-3.16615311304805,3.36744125818382,"0"
"3742",1,7,46,9,51,16,-24.8263867341019,-0.823062631714357,-5.96364335055316,0.793877810398766,-28.1065132940357,-9.88142269717408,-6.2767172405873,-3.17037964718014,3.3677164529061,"0"
"3743",0,7,45,8,51,16,-24.5161892108311,-0.849427775224107,-5.93247494022156,0.808176000993126,-27.4697722801816,-9.44474562108078,-5.57819385366645,-3.39125176083522,3.38338617538444,"0"
"3744",0,7,43,8,51,16,-24.2879113880989,-0.8822783603642,-5.93431046681609,0.805844924748624,-26.5331367647873,-8.53401614170718,-5.68289530994035,-3.32415823091422,3.26518063537383,"0"
"3745",1,7,46,9,51,16,-24.8275883304678,-0.81876085421275,-5.95065196190588,0.793839114285302,-28.1066484956881,-9.88082907663869,-6.27522802451291,-3.16616547298628,3.36818050126393,"1"
"3746",1,7,46,9,51,16,-24.8252100969354,-0.819033486424625,-5.95070019952469,0.793866388094638,-28.1070445570494,-9.88094784775633,-6.27523282057972,-3.16606513824058,3.36760548216894,"0"
